"","Mod_Path","ko_id","ko_symbol","ko_name","sub_category","broad_category","mod.path_name"
"995","map00020","K00175","oforB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"996","map00020","K00176","oorD","2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"997","map00020","K00177","oorC","2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"998","map00020","K00189","porG","2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"999","map00020","K00233","fdrA","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1000","map00020","K00234","SDH1","succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1001","map00020","K00235","SDH2","succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1002","map00020","K00236","SDH3","succinate dehydrogenase (ubiquinone) cytochrome b560 subunit","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1003","map00020","K00237","SDH4","succinate dehydrogenase (ubiquinone) membrane anchor subunit","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1004","map00020","K00239","frdA","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1005","map00020","K00240","frdB","succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1006","map00020","K00241","frdC","succinate dehydrogenase cytochrome b subunit","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1007","map00020","K00242","frdD","succinate dehydrogenase membrane anchor subunit","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1008","map00020","K00244","frdA","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1009","map00020","K00245","frdB","succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1010","map00020","K00246","frdC","succinate dehydrogenase subunit C","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1011","map00020","K00247","frdD","succinate dehydrogenase subunit D","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1012","map00020","K00382","pdhD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1013","map00020","K00627","pdhC","pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1014","map00020","K00658","sucB","2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1015","map00020","K01596","PCK","phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1016","map00020","K01610","pckA","phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1017","map00020","K01616","kgd","multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1018","map00020","K01647","gltA","citrate synthase [EC:2.3.3.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1019","map00020","K01648","ACLY","ATP citrate (pro-S)-lyase [EC:2.3.3.8]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1020","map00020","K01675","fumD","fumarate hydratase D [EC:4.2.1.2]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1021","map00020","K01676","fumB","fumarate hydratase, class I [EC:4.2.1.2]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1022","map00020","K01677","fumA","fumarate hydratase subunit alpha [EC:4.2.1.2]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1023","map00020","K01678","fumB","fumarate hydratase subunit beta [EC:4.2.1.2]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1024","map00020","K01679","FH","fumarate hydratase, class II [EC:4.2.1.2]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1025","map00020","K01681","acnA","aconitate hydratase [EC:4.2.1.3]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1026","map00020","K01682","acnB","aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1027","map00020","K01774","fumE","fumarate hydratase E [EC:4.2.1.2]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1028","map00020","K01899","LSC1","succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1029","map00020","K01900","LSC2","succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1030","map00020","K01902","sucD","succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1031","map00020","K01903","sucC","succinyl-CoA synthetase beta subunit [EC:6.2.1.5]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1032","map00020","K01958","pyc","pyruvate carboxylase [EC:6.4.1.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1033","map00020","K01959","pycA","pyruvate carboxylase subunit A [EC:6.4.1.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1034","map00020","K01960","pycB","pyruvate carboxylase subunit B [EC:6.4.1.1]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1035","map00020","K03737","nifJ","pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1036","map00020","K05942","3","citrate (Re)-synthase [EC:2.3.3.3]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1037","map00020","K15230","aclA","ATP-citrate lyase alpha-subunit [EC:2.3.3.8]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1038","map00020","K15231","aclB","ATP-citrate lyase beta-subunit [EC:2.3.3.8]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1039","map00020","K17753","HICDH","isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1040","map00020","K18118","cat1","succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1041","map00020","K18859","frdD","succinate dehydrogenase subunit D","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1042","map00020","K18860","frdD","succinate dehydrogenase subunit D","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1043","map00020","K25801","SDH4","succinate dehydrogenase (ubiquinone) subunit 4","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1044","map00020","K25995","fdrB","succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1045","map00020","K25996","fdrC","succinate dehydrogenase subunit C","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1046","map00020","K26318","fcc3","fumarate reductase (cytochrome) [EC:1.3.2.4]","TCA cyle","carbon metabolism","Citrate cycle (TCA cycle)"
"1047","map00010","K00001","adh","alcohol dehydrogenase [EC:1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1048","map00010","K00002","adh","alcohol dehydrogenase (NADP+) [EC:1.1.1.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1049","map00010","K00016","ldh","L-lactate dehydrogenase [EC:1.1.1.27]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1050","map00010","K00114","exaA","alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1051","map00010","K00121","adhC","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1052","map00010","K00128","ALDH","aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1053","map00010","K00129","ALDH3","aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1054","map00010","K00131","gapN","glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1055","map00010","K00134","gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1056","map00010","K00138","aldB","aldehyde dehydrogenase [EC:1.2.1.-]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1057","map00010","K00149","ALDH9A1","aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1058","map00010","K00150","gapB","glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1059","map00010","K00161","pdhA","pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1060","map00010","K00162","pdhB","pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1061","map00010","K00163","aceE","pyruvate dehydrogenase E1 component [EC:1.2.4.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1062","map00010","K00169","porA","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1063","map00010","K00170","porB","pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1064","map00010","K00171","porD","pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1065","map00010","K00172","porG","pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1066","map00010","K00174","oforA","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1067","map00010","K00175","oforB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1068","map00010","K00189","porG","2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1069","map00010","K00382","pdhD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1070","map00010","K00627","pdhC","pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1071","map00010","K00844","HK","hexokinase [EC:2.7.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1072","map00010","K00845","glk","glucokinase [EC:2.7.1.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1073","map00010","K00850","PFK","6-phosphofructokinase 1 [EC:2.7.1.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1074","map00010","K00873","pyk","pyruvate kinase [EC:2.7.1.40]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1075","map00010","K00886","ppgK","polyphosphate glucokinase [EC:2.7.1.63]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1076","map00010","K00895","PFP","diphosphate-dependent phosphofructokinase [EC:2.7.1.90]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1077","map00010","K00918","pfkC","ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1078","map00010","K00927","pgk","phosphoglycerate kinase [EC:2.7.2.3]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1079","map00010","K01006","ppdK","pyruvate, orthophosphate dikinase [EC:2.7.9.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1080","map00010","K01007","ppsA","pyruvate, water dikinase [EC:2.7.9.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1081","map00010","K01084","G6PC","glucose-6-phosphatase [EC:3.1.3.9]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1082","map00010","K01085","agp","glucose-1-phosphatase [EC:3.1.3.10]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1083","map00010","K01086","SEBP","fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1084","map00010","K01222","celF","6-phospho-beta-glucosidase [EC:3.2.1.86]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1085","map00010","K01223","bglA","6-phospho-beta-glucosidase [EC:3.2.1.86]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1086","map00010","K01568","pdc","pyruvate decarboxylase [EC:4.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1087","map00010","K01596","PCK","phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1088","map00010","K01610","pckA","phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1089","map00010","K01622","K01622","fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1090","map00010","K01623","ALDO","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1091","map00010","K01624","fbaA","fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1092","map00010","K01689","eno","enolase [EC:4.2.1.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1093","map00010","K01785","GALM","aldose 1-epimerase [EC:5.1.3.3]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1094","map00010","K01792","15","glucose-6-phosphate 1-epimerase [EC:5.1.3.15]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1095","map00010","K01803","tpiA","triosephosphate isomerase (TIM) [EC:5.3.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1096","map00010","K01810","pgi","glucose-6-phosphate isomerase [EC:5.3.1.9]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1097","map00010","K01834","gpmA","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1098","map00010","K01835","pgm","phosphoglucomutase [EC:5.4.2.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1099","map00010","K01837","BPGM","bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1100","map00010","K01895","acs","acetyl-CoA synthetase [EC:6.2.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1101","map00010","K01905","acdA","acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1102","map00010","K01913","ACN1","acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1103","map00010","K02446","glpX","fructose-1,6-bisphosphatase II [EC:3.1.3.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1104","map00010","K02753","ascF","beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB component [EC:2.7.1.-]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1105","map00010","K02777","crr","sugar PTS system EIIA component [EC:2.7.1.-]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1106","map00010","K02779","ptsG","glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1107","map00010","K02791","malX","maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1108","map00010","K03103","MINPP1","multiple inositol-polyphosphate phosphatase / 2,3-bisphosphoglycerate 3-phosphatase [EC:3.1.3.62 3.1.3.80]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1109","map00010","K03737","nifJ","pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1110","map00010","K03841","fbp","fructose-1,6-bisphosphatase I [EC:3.1.3.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1111","map00010","K04022","eutG","alcohol dehydrogenase","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1112","map00010","K04041","fbp3","fructose-1,6-bisphosphatase III [EC:3.1.3.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1113","map00010","K04072","adhE","acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1114","map00010","K06859","pgi1","glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1115","map00010","K08074","ADPGK","ADP-dependent glucokinase [EC:2.7.1.147]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1116","map00010","K10705","GAPDHS","glyceraldehyde-3-phosphate dehydrogenase (phosphorylating), spermatogenic [EC:1.2.1.12]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1117","map00010","K11389","gapor","glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1118","map00010","K11532","SEBP","fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1119","map00010","K11645","fbaB","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1120","map00010","K12406","PKLR","pyruvate kinase isozymes R/L [EC:2.7.1.40]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1121","map00010","K12407","GCK","glucokinase [EC:2.7.1.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1122","map00010","K12957","ahr","alcohol/geraniol dehydrogenase (NADP+) [EC:1.1.1.2 1.1.1.183]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1123","map00010","K13810","pgi","transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1124","map00010","K13951","7","alcohol dehydrogenase 1/7 [EC:1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1125","map00010","K13952","ADH6","alcohol dehydrogenase 6 [EC:1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1126","map00010","K13953","adhP","alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1127","map00010","K13954","yiaY","alcohol dehydrogenase [EC:1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1128","map00010","K13979","yahK","alcohol dehydrogenase (NADP+) [EC:1.1.1.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1129","map00010","K13980","ADH4","alcohol dehydrogenase 4 [EC:1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1130","map00010","K14028","mxaF","methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1131","map00010","K14029","mxaI","methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1132","map00010","K14085","ALDH7A1","aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.31 1.2.1.8 1.2.1.3]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1133","map00010","K15633","gpmI","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1134","map00010","K15634","gpmB","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1135","map00010","K15635","apgM","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1136","map00010","K15778","pgm","phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1137","map00010","K15779","PGM2","phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1138","map00010","K15916","pmi","glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1139","map00010","K16305","K16305","fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase [EC:4.1.2.13 2.2.1.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1140","map00010","K16306","K16306","fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1141","map00010","K16370","pfkB","6-phosphofructokinase 2 [EC:2.7.1.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1142","map00010","K18857","ADH1","alcohol dehydrogenase class-P [EC:1.1.1.1]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1143","map00010","K18978","gapN","glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1144","map00010","K20118","glcB","glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1145","map00010","K20866","yihX","glucose-1-phosphatase [EC:3.1.3.10]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1146","map00010","K21071","pfp","ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1147","map00010","K22224","acdB","acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1148","map00010","K22473","adhA","alcohol dehydrogenase (quinone), dehydrogenase subunit [EC:1.1.5.5]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1149","map00010","K22474","adhB","alcohol dehydrogenase (quinone), cytochrome c subunit [EC:1.1.5.5]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1150","map00010","K24012","acdAB","acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1151","map00010","K24182","PFK9","6-phosphofructokinase [EC:2.7.1.11]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
"1152","map00010","K25026","glk","glucokinase [EC:2.7.1.2]","Glycolysis/Glucogenesis","carbon metabolism","Glycolysis / Gluconeogenesis"
